// 8 25
// 9 24
// 9 24.5
// 8 25.5
// The following stables colored squares:
CS (48, 420) (161, 22) - 1 5 12 4 12 4 12 4 10 4 14 6 20 6 14 4 10 4 12 4 12 4 12 5 1 19 6 14 4 10 4 14 6 20 7 1 14 1 7 20 6 14 4 10 4 14 6 19
CS (50, 468) (161, 353) - 1 5 12 4 12 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 12 4 12 5 1 17 4 8 4 16 6 20 6 16 6 20 6 16 6 20 6 16 4 8 4 17
CS (52, 524) (161, 73) - 1 5 12 4 14 6 20 6 16 6 20 6 15 1 7 20 6 16 4 8 4 16 4 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 14 4 12 5 1 19 6 16 6 20 6 16 6 19
CS (60, 516) (161, 5) - 1 5 12 4 14 4 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 19 6 18 6 19 1 6 1 15 4 10 4 15 1 6 1 19 6 18 6 19 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19
CS (96, 736) (161, 437) - 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 2 2 2 12 5 1 19 6 18 6 16 4 10 4 14 5 1 20 1 5 14 4 10 4 15 1 6 1 20 1 5 15 1 6 1 20 1 6 1 15 5 1 20 1 6 1 15 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 18 6 19
OSO (37, 291) (162, 45) - 1 5 14 4 10 4 16 6 18 4 6 2 8 4 16 6 19 1 6 1 17 6 18 6 18 4 6 2 6 2 8 4 15 1 6 1 20
CS (48, 492) (162, 770) - 1 5 12 4 14 6 20 6 16 4 8 4 16 6 20 6 14 4 12 5 1 19 6 16 6 20 6 16 6 20 7 1 15 6 20 6 15 1 7 20 6 16 6 20 6 16 6 19
CS (52, 396) (162, 78) - 1 5 12 4 12 4 14 5 1 20 1 5 15 1 6 1 20 1 5 16 6 20 6 16 5 1 20 1 6 1 15 5 1 20 1 5 14 4 12 4 12 5 1 17 4 6 2 8 2 6 4 17
CS (62, 468) (162, 232) - 1 5 12 4 12 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 12 4 12 5 1 17 4 6 2 8 2 4 2 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 2 4 2 8 2 6 4 17
CS (64, 580) (162, 648) - 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 10 2 4 2 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 7 1 14 1 7 20 6 16 6 20 6 16 6 20 6 15
CS (68, 508) (162, 119) - 1 5 12 2 2 2 10 2 2 2 10 2 2 2 10 2 2 2 10 2 2 2 10 2 2 2 10 2 2 2 12 5 1 19 6 18 6 18 6 16 4 10 4 14 5 1 19 6 18 6 18 6 18 6 19 1 5 14 4 10 4 16 6 18 6 18 6 19
CS (68, 540) (162, 2472) - 1 5 10 2 4 2 6 2 8 4 14 6 20 6 14 4 8 2 6 2 4 2 10 5 1 17 6 18 6 16 6 19 1 6 1 15 5 1 20 1 5 14 5 1 19 6 16 6 19 1 5 14 5 1 20 1 5 15 1 6 1 19 6 16 6 18 6 17
CS (70, 592) (162, 101) - 1 5 14 4 10 4 16 6 19 1 6 1 17 6 18 4 8 4 16 4 8 4 18 6 17 1 6 1 19 6 16 4 10 4 14 5 1 19 6 18 6 18 4 6 2 8 4 16 4 8 4 17 1 6 1 17 4 8 4 16 4 8 2 6 4 18 6 18 6 19
CS (84, 600) (162, 63) - 1 5 12 2 2 2 10 4 14 5 1 20 1 5 14 4 10 4 15 1 6 1 18 1 6 1 16 1 6 1 18 1 6 1 15 4 10 4 14 5 1 20 1 5 14 4 10 2 2 2 12 5 1 19 6 16 4 8 2 4 2 8 4 16 6 19 1 5 14 5 1 19 6 16 4 8 2 4 2 8 4 16 6 19
CS (92, 872) (162, 378) - 1 5 12 4 14 6 20 6 16 4 8 4 17 1 6 1 17 6 20 7 1 15 6 20 6 16 5 1 21 6 15 1 7 20 6 17 1 6 1 18 1 6 1 17 6 20 7 1 15 6 21 1 5 16 6 20 6 15 1 7 20 6 17 1 6 1 17 4 8 4 16 6 20 6 14 4 12 5 1 19 6 16 6 20 6 16 6 20 6 16 6 19
OSO (25, 221) (163, 1557) - 1 5 14 4 10 4 14 5 1 19 6 17 1 6 1 17 6 18 6 18 6 16 5 1 20
OSO (27, 235) (163, 302) - 1 5 14 5 1 19 6 16 6 18 6 16 6 19 1 6 1 15 6 19 1 6 1 15 5 1 20
CS (64, 500) (163, 62) - 1 5 14 4 12 4 10 2 4 2 10 4 12 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 12 4 14 6 21 1 5 14 4 12 4 14 5 1 21 6 14 4 12 4 12 4 14 5 1 20 1 6 1 15 5 1 20
CS (74, 580) (163, 337) - 1 5 14 4 12 4 12 4 12 4 12 4 12 4 14 6 21 1 5 14 4 12 4 12 4 12 4 12 4 14 5 1 21 6 14 4 12 4 12 4 12 4 12 4 12 4 14 5 1 21 6 14 4 12 4 10 2 4 2 8 2 4 2 8 2 4 2 10 4 12 4 14 6 21
CS (92, 868) (163, 762) - 1 5 14 4 10 4 15 1 6 1 19 6 18 6 16 4 8 2 6 4 18 6 16 6 21 1 5 16 6 20 6 16 6 19 1 6 1 17 6 18 6 18 6 18 6 18 6 18 6 18 6 18 6 17 1 6 1 19 6 16 6 20 6 16 5 1 21 6 16 6 18 4 6 2 8 4 16 6 18 6 19 1 6 1 15 4 10 4 14 5 1 20
OSO (23, 165) (164, 376) - 1 5 14 4 12 4 10 2 4 2 6 2 8 4 16 6 19 1 5 14 5 1 20
OSO (25, 215) (164, 42) - 1 5 12 4 14 5 1 19 6 19 1 5 14 4 10 4 16 6 20 6 17 1 6 1 18
OSO (29, 243) (164, 68) - 1 5 14 4 12 4 12 4 14 5 1 20 1 5 14 4 12 4 12 4 14 6 21 1 5 15 1 7 21
CS (46, 388) (164, 503) - 1 5 12 4 12 5 1 17 6 19 1 5 14 5 1 19 6 16 5 1 20 1 6 1 15 6 20 6 15 1 6 1 20 1 5 16 6 19 1 5 14 5 1 19 6 17
CS (60, 508) (164, 191) - 1 5 12 4 12 4 12 2 2 2 10 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 2 2 12 4 12 4 12 5 1 17 4 8 4 16 4 8 4 17
CS (66, 536) (164, 160) - 1 5 14 4 10 4 15 1 6 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 6 1 15 4 10 4 14 5 1 20 1 5 14 5 1 19 6 18 6 16 4 8 4 17 1 6 1 17 4 8 4 16 6 18 6 19 1 5 14 5 1 20
CS (78, 656) (164, 92) - 1 5 12 4 12 4 12 4 12 5 1 17 6 20 6 14 4 12 5 1 18 1 5 12 4 12 4 14 6 21 1 5 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 5 1 21 6 14 4 12 4 12 5 1 18 1 5 12 4 14 6 20 6 17
CS (78, 656) (164, 87) - 1 5 12 4 12 4 14 6 21 1 5 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 5 1 21 6 14 4 12 4 12 5 1 18 1 5 12 4 14 6 20 6 17 1 5 12 4 12 5 1 17 6 20 6 14 4 12 5 1 18
CS (84, 632) (164, 948) - 1 5 12 4 12 4 10 2 4 2 8 4 15 1 6 1 19 6 16 6 19 1 6 1 15 4 8 2 4 2 10 4 12 4 12 5 1 17 4 6 2 8 4 14 4 10 4 14 4 10 4 12 4 12 4 13 1 7 20 6 16 6 20 7 1 13 4 12 4 12 4 10 4 14 4 10 4 14 4 8 2 6 4 17
CS (88, 632) (164, 11) - 1 5 14 4 10 2 4 2 8 4 16 4 8 4 17 1 6 1 17 4 8 4 16 5 1 21 6 16 6 20 6 16 4 8 2 6 2 6 2 4 2 10 2 2 2 10 2 4 2 6 2 6 2 8 4 16 6 20 6 16 6 21 1 5 16 4 8 4 17 1 6 1 17 4 8 4 16 4 8 2 4 2 10 4 14 5 1 20
CS (88, 756) (164, 8) - 1 5 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 5 1 21 6 14 4 12 4 12 4 10 2 2 2 12 4 12 4 10 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 6 15 1 7 20 6 16 4 10 4 12 4 12 2 2 2 10 4 12 4 12 4 14 6 21
CS (92, 736) (164, 1178) - 1 5 12 5 1 17 6 18 4 6 2 6 2 6 4 18 6 17 1 5 12 5 1 17 6 19 1 5 14 5 1 19 6 16 5 1 20 1 5 14 5 1 19 6 16 4 8 2 4 2 8 4 16 6 19 1 5 14 5 1 19 6 16 4 8 2 4 2 8 4 16 6 19 1 5 14 5 1 20 1 5 16 6 19 1 5 14 5 1 19 6 17
CS (92, 756) (164, 2355) - 1 5 12 4 14 6 19 1 6 1 15 4 8 2 6 4 16 6 18 6 17 1 6 1 17 6 18 6 16 4 6 2 8 4 15 1 6 1 19 6 14 4 12 5 1 19 6 16 6 19 1 5 14 5 1 19 6 16 4 6 2 8 4 14 4 10 4 12 4 12 4 10 4 14 4 8 2 6 4 16 6 19 1 5 14 5 1 19 6 16 6 19
CS (126, 952) (164, 218) - 1 5 12 4 14 4 8 2 6 2 4 2 10 4 14 5 1 20 1 6 1 15 5 1 20 1 6 1 15 4 8 2 4 2 10 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 10 2 4 2 8 4 15 1 6 1 20 1 5 15 1 6 1 20 1 5 14 4 10 2 4 2 6 2 8 4 14 4 12 5 1 19 6 16 4 8 2 4 2 10 4 12 4 12 4 14 6 20 6 16 6 20 6 16 6 20 6 14 4 12 4 12 4 10 2 4 2 8 4 16 6 19
OSO (23, 161) (165, 558) - 1 5 10 2 4 2 8 2 4 2 8 4 16 6 19 1 5 14 5 1 19 6 17
CS (52, 388) (165, 58) - 1 5 12 2 2 2 10 4 14 4 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 5 1 20 1 6 1 15 4 10 4 15 1 6 1 20 1 5 16 6 19 1 6 1 17 6 19
CS (64, 516) (165, 8) - 1 5 12 2 2 2 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 19 6 18 6 19 1 6 1 15 4 10 4 15 1 6 1 19 6 18 6 19 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19
OSO (15, 133) (166, 806) - 1 5 12 4 12 4 14 6 20 6 16 4 8 4 17
CS (48, 376) (166, 301) - 1 5 12 2 2 2 10 4 10 4 15 1 6 1 18 1 6 1 15 4 10 4 10 2 2 2 12 5 1 19 6 16 6 18 6 15 1 7 20 7 1 15 6 18 6 16 6 19
CS (56, 528) (166, 449) - 1 5 14 4 10 4 14 5 1 19 6 18 6 16 4 10 4 14 6 21 1 5 16 6 19 1 6 1 17 6 18 6 18 6 18 6 17 1 6 1 19 6 16 5 1 21 6 14 4 10 4 16 6 18 6 19
CS (62, 416) (166, 52) - 1 5 12 4 12 5 1 17 4 6 2 6 2 4 2 8 2 4 2 8 4 14 5 1 19 6 16 6 17 1 6 1 17 6 16 6 19 1 5 14 4 8 2 4 2 8 2 4 2 6 2 6 4 17 1 5 12 4 12 5 1 18
CS (74, 436) (166, 353) - 1 5 12 4 12 4 12 4 12 2 2 2 8 2 6 4 17 1 6 1 17 4 6 2 8 2 2 2 12 4 12 4 12 4 12 5 1 17 4 8 4 16 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 6 4 16 4 8 4 17
CS (100, 848) (166, 493) - 1 5 14 4 10 4 14 4 10 2 2 2 10 2 2 2 10 2 2 2 10 4 14 4 10 4 14 5 1 19 6 18 6 18 6 18 6 16 4 10 4 12 2 2 2 10 4 14 6 21 1 5 16 6 19 1 6 1 17 6 18 6 18 6 18 6 18 6 18 6 17 1 6 1 19 6 16 5 1 21 6 14 4 10 2 2 2 12 4 10 4 16 6 18 6 18 6 18 6 19
OSO (29, 215) (167, 3) - 1 5 14 4 8 2 4 2 8 2 4 2 6 2 6 2 6 4 16 6 18 6 16 6 18 6 16 6 19
OSO (37, 303) (167, 63) - 1 5 14 5 1 18 1 6 1 17 6 18 6 16 4 10 4 12 4 12 4 13 1 7 20 6 16 5 1 20 1 6 1 15 5 1 20
CS (60, 484) (167, 277) - 1 5 14 5 1 19 6 18 6 18 6 20 6 16 5 1 21 6 14 4 12 2 2 2 8 2 6 2 4 2 10 4 14 4 10 2 4 2 6 2 8 2 2 2 12 4 14 6 21 1 5 16 6 20 6 18 6 18 6 19
CS (62, 564) (167, 853) - 1 5 16 6 20 6 16 6 20 6 14 4 12 4 12 4 14 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 6 20 7 1 14 1 7 20 6 16 4 8 2 4 2 10 4 12 4 14 6 21
CS (64, 444) (167, 609) - 1 5 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 5 1 17 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 6 4 17
CS (76, 580) (167, 57) - 1 5 14 4 10 2 2 2 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 4 8 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 8 4 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 2 2 2 10 4 14 5 1 19 6 18 6 19
CS (100, 732) (167, 918) - 1 5 12 4 12 4 10 4 12 4 12 4 10 4 12 4 12 4 10 4 14 6 19 1 5 14 6 20 6 12 2 2 2 10 4 10 4 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 14 4 10 4 10 2 2 2 12 6 20 6 14 5 1 19 6 14 4 10 4 12 4 12 4 10 4 12 4 12 4 10 4 12 4 12 5 1 18
OSO (29, 287) (168, 2) - 1 5 16 6 20 6 14 4 12 4 10 4 16 6 18 6 18 6 18 6 16 4 10 4 12 4 14 6 21
CS (46, 416) (168, 6) - 1 5 14 4 12 4 14 4 12 4 12 4 14 4 12 4 14 5 1 19 6 20 6 18 6 21 1 5 17 1 6 1 18 1 6 1 17 5 1 21 6 18 6 20 6 19
CS (54, 404) (168, 87) - 1 5 12 2 2 2 10 4 14 6 20 6 17 1 5 12 5 1 17 6 20 6 14 4 10 2 2 2 12 5 1 19 6 16 4 8 2 4 2 10 4 12 4 12 4 10 2 4 2 8 4 16 6 19
CS (68, 608) (168, 58) - 1 5 16 4 8 4 18 6 17 1 6 1 18 1 6 1 17 6 18 4 8 4 16 5 1 21 6 16 6 20 6 17 1 6 1 17 5 1 21 6 16 5 1 21 7 1 14 1 7 21 1 5 16 6 21 1 5 17 1 6 1 17 6 20 6 16 6 21
CS (96, 732) (168, 1340) - 1 5 12 4 10 4 14 4 8 4 16 6 18 6 14 4 10 4 14 6 19 1 5 12 4 12 4 12 5 1 19 6 14 4 10 4 14 6 18 6 16 4 8 4 14 4 10 4 12 5 1 17 4 6 2 6 2 6 4 16 4 6 2 6 2 6 2 6 4 16 6 18 6 16 6 18 6 16 4 6 2 6 2 6 2 6 4 16 4 6 2 6 2 6 4 17
CS (140, 1032) (168, 455) - 1 5 12 2 2 2 8 4 15 1 6 1 18 1 6 1 15 4 8 4 15 1 6 1 18 1 6 1 15 5 1 20 1 5 14 4 10 4 12 4 10 4 14 5 1 20 1 5 14 4 10 4 12 4 10 4 14 5 1 20 1 5 15 1 6 1 18 1 6 1 15 4 8 4 15 1 6 1 18 1 6 1 15 4 8 2 2 2 12 5 1 18 1 6 1 16 1 6 1 17 6 18 6 14 4 10 4 14 6 18 6 16 4 8 4 14 4 8 4 16 6 18 6 14 4 10 4 14 6 18 6 17 1 6 1 16 1 6 1 18
OSO (27, 209) (169, 7) - 1 5 14 4 10 2 2 2 12 4 12 4 14 5 1 21 6 14 4 12 4 12 4 14 5 1 20
CS (60, 488) (169, 1296) - 1 5 14 4 10 4 12 4 10 4 14 5 1 20 1 5 14 5 1 19 6 16 6 18 6 15 1 7 19 1 6 1 16 1 6 1 18 1 6 1 16 1 6 1 19 7 1 15 6 18 6 16 6 19 1 5 14 5 1 20
CS (80, 624) (169, 105) - 1 5 12 4 14 5 1 20 1 5 14 5 1 20 1 5 15 1 6 1 21 7 1 15 4 10 4 14 5 1 20 1 5 14 4 10 4 15 1 7 21 1 6 1 15 5 1 20 1 5 14 5 1 20 1 5 14 4 12 5 1 19 6 16 5 1 20 1 6 1 16 1 6 1 20 1 5 16 6 19
OSO (35, 321) (170, 20) - 1 5 14 4 10 4 16 6 20 6 16 6 20 6 17 1 6 1 18 1 6 1 17 6 19 1 5 14 5 1 19 6 18 6 19
OSO (37, 301) (170, 42) - 1 5 12 4 14 4 10 4 14 4 10 4 16 6 19 1 6 1 16 1 6 1 19 6 18 6 17 1 6 1 19 6 17 1 6 1 18
OSO (37, 315) (170, 52) - 1 5 12 4 14 5 1 20 1 5 14 4 10 4 16 6 19 1 6 1 17 6 20 6 16 6 20 6 17 1 6 1 18 1 6 1 18
CS (42, 340) (170, 229) - 1 5 14 4 8 2 6 4 16 6 19 1 5 14 4 10 4 12 4 12 4 10 4 14 5 1 19 6 16 4 6 2 8 4 14 5 1 19 6 16 6 19
CS (50, 500) (170, 87) - 1 5 16 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 4 16 6 20 7 1 13 4 13 1 7 20 6 16 4 10 4 12 4 14 6 21
CS (64, 504) (170, 126) - 1 5 12 2 2 2 10 4 14 4 10 2 2 2 12 5 1 18 1 6 1 17 6 20 6 16 5 1 21 6 15 1 7 21 1 5 15 1 6 1 20 1 6 1 15 5 1 21 7 1 15 6 21 1 5 16 6 20 6 17 1 6 1 18
CS (68, 468) (170, 328) - 1 5 14 4 10 2 4 2 6 2 6 2 6 2 6 4 18 6 17 1 6 1 17 6 18 4 6 2 6 2 6 2 6 2 4 2 10 4 14 5 1 19 6 18 6 16 4 8 2 4 2 10 4 12 4 12 4 10 2 4 2 8 4 16 6 18 6 19
CS (68, 548) (170, 1428) - 1 5 12 4 10 2 2 2 10 4 14 6 18 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 18 6 14 4 10 2 2 2 10 4 12 5 1 17 4 6 2 6 2 6 4 16 4 6 2 6 2 6 4 17
CS (68, 588) (170, 390) - 1 5 10 2 4 2 8 4 16 6 18 6 18 6 18 6 17 1 6 1 17 6 18 6 18 6 18 6 16 4 8 2 4 2 10 5 1 17 6 18 6 18 6 18 6 16 4 8 2 4 2 10 4 10 2 4 2 8 4 16 6 18 6 18 6 18 6 17
CS (86, 696) (170, 877) - 1 5 14 4 10 2 4 2 8 4 16 4 8 4 17 1 6 1 17 6 20 6 16 5 1 21 6 14 4 12 4 12 4 14 6 21 1 5 16 6 20 6 17 1 6 1 17 4 8 4 16 4 8 2 4 2 10 4 14 5 1 19 6 18 4 6 2 6 2 8 4 16 6 20 6 16 4 8 2 6 2 6 4 18 6 19
CS (108, 772) (170, 187) - 1 5 14 4 12 4 10 4 16 6 19 1 6 1 17 6 18 6 18 6 19 1 5 14 5 1 19 6 18 6 18 6 17 1 6 1 19 6 16 4 10 4 12 4 14 5 1 20 1 6 1 15 4 10 4 14 4 10 4 14 4 8 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 8 4 14 4 10 4 14 4 10 4 15 1 6 1 20
CS (120, 1148) (170, 415) - 1 5 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 10 2 2 2 12 4 10 4 16 6 18 6 19 1 5 14 5 1 19 6 18 6 16 4 10 4 12 2 2 2 10 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 5 1 19 6 16 6 20 6 16 6 20 6 16 6 19 1 6 1 17 6 18 6 18 6 18 6 18 6 18 6 18 6 18 6 17 1 6 1 19 6 16 6 20 6 16 6 20 6 16 6 19
OSO (25, 163) (171, 801) - 1 5 12 4 12 4 10 2 4 2 6 2 8 4 14 4 10 4 14 4 8 2 6 4 17
OSO (27, 241) (171, 210) - 1 5 14 4 10 4 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 14 5 1 20
OSO (27, 267) (171, 221) - 1 5 12 4 14 6 20 6 16 5 1 21 6 14 4 12 5 1 19 6 16 6 20 6 16 6 19
OSO (29, 229) (171, 8) - 1 5 12 4 14 5 1 20 1 5 16 6 20 6 16 5 1 20 1 5 14 4 10 2 4 2 8 4 17
OSO (33, 251) (171, 274) - 1 5 14 4 12 4 10 4 16 6 18 4 6 2 6 2 8 4 14 4 10 4 15 1 6 1 20 1 5 15 1 7 21
OSO (33, 267) (171, 546) - 1 5 12 4 14 6 20 6 16 4 8 4 17 1 6 1 17 6 19 1 6 1 16 1 6 1 19 6 17 1 6 1 18
CS (44, 420) (172, 787) - 1 5 12 4 14 6 18 6 18 6 14 4 12 5 1 19 6 14 4 10 4 14 6 20 7 1 15 6 18 6 18 6 15 1 7 20 6 14 4 10 4 14 6 19
CS (56, 412) (172, 1123) - 1 5 12 2 2 2 10 2 2 2 10 4 14 4 10 4 14 4 10 4 14 4 10 2 2 2 10 2 2 2 12 5 1 19 6 18 6 16 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 18 6 19
CS (60, 600) (172, 53) - 1 5 14 4 10 4 16 6 20 6 16 5 1 21 7 1 15 6 21 1 5 16 5 1 21 6 15 1 7 21 1 5 16 6 20 6 16 4 10 4 14 5 1 19 6 18 6 18 6 20 6 16 6 20 6 18 6 18 6 19
CS (64, 516) (172, 352) - 1 5 12 2 2 2 10 4 15 1 6 1 19 6 18 6 18 6 18 6 19 1 6 1 15 4 10 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 19 1 6 1 17 6 19
CS (74, 628) (172, 754) - 1 5 12 4 14 6 21 1 5 16 6 20 7 1 13 4 12 4 12 4 12 4 12 4 12 4 13 1 7 20 6 16 5 1 21 6 14 4 12 5 1 18 1 6 1 17 4 8 4 16 6 20 7 1 13 4 12 4 12 4 13 1 7 20 6 16 4 8 4 17 1 6 1 18
CS (74, 628) (172, 430) - 1 5 12 4 14 6 21 1 5 16 6 20 7 1 13 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 13 1 7 20 6 16 5 1 21 6 14 4 12 5 1 18 1 6 1 17 4 8 4 16 6 20 7 1 14 1 7 20 6 16 4 8 4 17 1 6 1 18
CS (78, 612) (172, 411) - 1 5 12 4 12 5 1 18 1 6 1 15 4 8 4 15 1 6 1 19 7 1 14 1 7 20 6 14 5 1 19 6 16 6 16 4 8 4 15 1 6 1 18 1 6 1 15 4 8 4 16 6 16 6 19 1 5 14 6 20 7 1 14 1 7 19 1 6 1 15 4 8 4 15 1 6 1 18
CS (84, 676) (172, 3923) - 1 5 12 4 14 6 20 6 14 4 12 5 1 19 6 16 6 18 6 18 6 18 6 16 6 20 7 1 13 4 12 4 10 2 4 2 6 2 6 2 6 2 4 2 10 4 12 4 12 4 12 4 10 2 4 2 6 2 6 2 6 2 4 2 10 4 12 4 13 1 7 20 6 16 6 18 6 18 6 18 6 16 6 19
CS (88, 652) (172, 216) - 1 5 12 2 2 2 10 2 2 2 12 5 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 6 1 15 4 12 5 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 6 1 16 1 6 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 5 12 4 15 1 6 1 19 6 17 1 6 1 18 1 6 1 17 6 19
CS (90, 840) (172, 435) - 1 5 16 5 1 21 6 14 4 12 4 12 4 12 4 12 4 14 6 21 1 5 16 5 1 21 6 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 21 1 5 16 6 20 6 16 6 21
CS (94, 780) (172, 1359) - 1 5 12 4 12 4 10 4 14 6 19 1 5 14 5 1 19 6 16 6 17 1 6 1 17 6 16 6 19 1 5 14 5 1 19 6 14 4 10 4 12 4 12 5 1 18 1 5 12 4 12 5 1 17 4 6 2 6 2 6 4 16 6 18 6 16 6 18 6 16 6 18 6 16 6 18 6 16 4 6 2 6 2 6 4 17 1 5 12 4 12 5 1 18
CS (116, 880) (172, 403) - 1 5 12 4 14 5 1 20 1 5 14 4 12 4 12 4 12 4 12 4 14 6 21 1 5 15 1 7 21 1 5 14 4 12 4 12 4 12 4 14 5 1 21 7 1 15 5 1 21 6 14 4 12 4 12 4 12 4 12 4 14 5 1 20 1 5 14 4 12 5 1 17 4 8 2 4 2 10 4 14 5 1 20 1 5 14 4 10 2 4 2 8 4 16 4 8 2 4 2 10 4 14 5 1 20 1 5 14 4 10 2 4 2 8 4 17
OSO (29, 183) (173, 274) - 1 7 20 6 16 6 18 4 6 2 6 2 6 2 6 2 6 2 6 2 6 2 4 2 10 4 12 4 13
CS (64, 580) (173, 162) - 1 5 16 5 1 21 6 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 2 4 2 8 4 16 4 8 4 16 4 8 4 16 4 8 2 4 2 10 4 12 4 14 6 21 1 5 16 6 20 6 16 6 20 6 16 6 21
CS (68, 540) (173, 153) - 1 5 14 4 10 2 2 2 12 4 10 4 16 6 18 6 19 1 5 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 5 1 19 6 18 6 16 4 10 4 12 2 2 2 10 4 14 5 1 20
CS (68, 596) (173, 144) - 1 5 14 4 10 4 16 6 18 6 19 1 5 14 5 1 20 1 5 14 4 10 4 16 6 19 1 5 14 5 1 20 1 5 14 5 1 19 6 16 4 10 4 14 5 1 20 1 5 14 5 1 19 6 18 6 16 4 10 4 14 5 1 19 6 18 6 19
CS (76, 616) (173, 1323) - 1 5 12 5 1 17 6 18 6 14 4 10 4 14 6 19 1 5 14 5 1 20 1 5 16 6 16 4 8 4 15 1 6 1 18 1 6 1 15 4 8 4 15 1 6 1 18 1 6 1 15 4 8 4 16 6 16 5 1 20 1 5 14 5 1 19 6 14 4 10 4 14 6 18 6 17
OSO (25, 181) (174, 229) - 1 5 12 4 12 4 14 5 1 20 1 5 14 4 10 2 4 2 8 4 16 4 8 4 17
CS (62, 436) (174, 1204) - 1 5 12 4 12 4 12 4 12 2 2 2 8 2 6 4 17 1 6 1 17 4 6 2 8 2 2 2 12 4 12 4 12 4 12 5 1 17 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 16 4 8 4 17
CS (64, 568) (174, 37) - 1 5 14 6 19 1 6 1 16 1 6 1 17 6 18 6 16 6 18 6 17 1 6 1 16 1 6 1 19 6 14 5 1 19 6 15 1 6 1 19 6 16 6 18 6 15 1 7 20 7 1 15 6 18 6 16 6 19 1 6 1 15 6 19
CS (64, 600) (174, 53) - 1 5 14 6 19 1 6 1 15 4 8 4 15 1 6 1 19 6 14 5 1 19 6 16 6 16 4 8 4 16 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 16 4 8 4 16 6 16 6 19
